actorID,actorName,ranking
90514,Annick Obonsawin,18
90515,Aubrey Graham,20
90516,Brendan Murray,28
90517,Daniel Woodhead,40
90518,Dorian Wolf,39
90519,Ishan Dave,13
90520,Jake Epstein,9
90521,Julia Cohen,34
90522,Maddy Wilde,37
90523,Megan Park,7
90524,Michael D'Ascenzo,21
90525,Sarah Gadon,19
90526,Spiral Beach,36
90527,Bernard Hernandez,13
90528,Christopher Becerra,12
90529,Federico Castelluccio,6
90530,Ismael Miranda,10
90531,Jared Everleth,14
90532,Leon Ichaso,15
90533,Romi Dias,16
90534,Victor Manuelle,11
90535,Edgar Ramirez,6
90536,Arkie Reece,17
90537,Branko Tomovic,24
90538,Bryan Reents,16
90539,Chucky Venice,22
90540,Joey Ansah,12
90541,John Roberson,18
90542,Kai Martin,32
90543,Laurentiu Possa,25
90544,Lucy Liemann,15
90545,Omar Hernandez,29
90546,Russ Huards,19
90547,Scott Adkins,23
90548,Sinead OKeefe,21
90549,Uriel Emil,28
90550,William H. Burns,30
90551,Andrea Edwards,17
90552,Anneliese van der Pol,8
90553,Brando Murphy,29
90554,Carl Rux,15
90555,Chelsea Staub,5
90556,Chet Hanks,21
90557,Damian Daly,33
90558,DJ Rick Adams,31
90559,Emily Ross Everhard,12
90560,Haley Busch,40
90561,Ian Nelson,10
90562,Jackie Kreisler,32
90563,Janel Parrish,4
90564,Jerard Anderson,26
90565,Jordan Benedict,41
90566,Kelly Crean,34
90567,Lee Reherman,23
90568,Logan Browning,3
90569,Madison Riley,27
90570,Malese Jow,9
90571,Michael Stellman,36
90572,Nathalia Ramos,1
90573,Nina Luna,37
90574,NLT,43
90575,Paula Froelich,39
90576,Prima J,44
90577,Sarah Hernandez,30
90578,Scot Nery,28
90579,Stephen Lunsford,11
90580,Susie Singer Carter,38
90581,William May,13
90582,Cyril Couton,12
90583,Anne Marvin,20
90584,Jean-Noël Brouté,17
90585,Laurent Lafitte,19
90586,Bernarda Fink,1
90587,Czech Philharmonic Orches...,2
90588,Eva Williams,7
90589,Filip Remunda,3
90590,Ivan Moravec,4
90591,Jiri Belohlavek,5
90592,Martin Prikryl,8
90593,Varhan Orchestrovich Baue...,9
90594,Vit Klusak,6
90595,Jody Hill,27
90596,Ben Best,26
90597,Nicholas Jasenovec,31
90598,Aurora Snow,44
90599,Brian Huskey,48
90600,Casey Margolis,41
90601,Charley Rossman,24
90602,Charlie Hatsock,22
90603,Christopher Mintz-Plasse,5
90604,Clark Duke,49
90605,Clint Mabry,19
90606,Dave Franco,14
90607,Emma Stone,9
90608,Erica Vittana Phillips,12
90609,Erica Vittina Phillips,53
90610,Jenna Haze,45
90611,Joe Nunez,54
90612,Laura Seay,17
90613,Marcella Lentz-Pop,15
90614,Mark Rogen,21
90615,Martin Starr,32
90616,Matthew Bass,43
90617,Matthew McKane,34
90618,Michael Fennessey,47
90619,Michael Naughton,39
90620,Mousa Kraish,30
90621,Naathan Phan,51
90622,Roger Iwami,18
90623,Scottie Gerbacia,16
90624,Stephen IV Borrello,50
90625,Ted Haigh,46
90626,Katrina Agate,2
90627,Preston Bailey,4
90628,Zain Ali,5
90629,J. Miles Dale,8
90630,Sean MacMahon,9
90631,Arié Elmaleh,13
90632,Eric Berger,12
90633,Fanny Valette,6
90634,Gilian Petrovsky,10
90635,Gonzague Montuel,9
90636,Jean-Claude Jay,7
90637,Melanie Dos Santos,8
90638,Sophie-Charlotte Husson,11
90639,Noémie Lenoir,7
90640,Sun Kok Ming,13
90641,Harry Van Gorkum,10
90642,John Nahhan,12
90643,Christelle Hes,9
90644,Jean-Louis Coullo'ch,2
90645,Michel Vincent,8
90646,Sava Lolov,6
90647,Arnie Pantoja,11
90648,Crystal Hunt,6
90649,Danny Strong,10
90650,Dante Bonner,12
90651,David Skyler,13
90652,Kierstin Koppel,14
90653,Ahmed Al-Ibrahim,67
90654,Ahmed B. Badran,24
90655,Alawi Al-Bidery,62
90656,Ali Abboud,50
90657,Anthony Batarse,53
90658,Anthony Salibi,70
90659,Assad Mohamed,56
90660,Bassam O. Saeed,71
90661,Bordy Tardy,31
90662,Brian Gehl,49
90663,Charbel Tourna,69
90664,Damian Foster,35
90665,Damian Hajjar,77
90666,Eli Georges El-Khoury,25
90667,Eyad Elbitar,74
90668,Firas Salloum,52
90669,Fouad Al-Hamedany,66
90670,Gaith Al-Jaberi,79
90671,Haider Almosawi,58
90672,Hasan Chaudhry,72
90673,Hezi Saddik,21
90674,Hope Fogle,32
90675,Hrach Titizian,40
90676,Jasim Tahir,60
90677,John Paul Castorena,45
90678,Kasem Al-Tamimi,76
90679,Kavita Parbhakar,39
90680,Kelly Au Coin,13
90681,Kevin Brief,36
90682,Mahmoud Said,20
90683,Maitham Al-Zubfidy,61
90684,Mario Mercado II,78
90685,Martin Foxwell,38
90686,Merik Tadros,42
90687,Mohammed Mohammed,65
90688,Munthir Salih,41
90689,Nabeel Kort,54
90690,Nick Hermz,73
90691,Noah Pittenger,34
90692,Raad Rawi,19
90693,Richard Klein,44
90694,Saleem Hassan Erekat,59
90695,Shant Demirjian,55
90696,Sidney Ortiz,33
90697,T.J. Burnett,17
90698,Tom Bresnahan,26
90699,Waleed Alsadi,64
90700,Yaser Alamoodi,57
90701,Yasmine Hanani,27
90702,Yunus Hassan,68
90703,Andrew Collie,35
90704,Betsy Hogg,25
90705,Brandon Thane Wilson,26
90706,Candace Burr Scholz,13
90707,Dan Cashman,48
90708,Dan DeLuca,18
90709,Dionne Audain,17
90710,Elisabeth Noone,39
90711,Emily Ginnona,16
90712,Erin Loube,30
90713,Herb Merrick,22
90714,Huong Huyah,36
90715,Jaime Chicas,28
90716,John Patrick Barry,20
90717,Josh Kay,7
90718,Katherine Ross Wolfe,37
90719,Katrina Hargrave,29
90720,Lee Sellars,46
90721,Marilyn Yoblick,15
90722,Maury Ginsberg,9
90723,Michael Kusnir,19
90724,Natasha Sattler,31
90725,Nicholas D'Agosto,3
90726,Noah Mazaika,40
90727,Reece Daniel Thompson,1
90728,Reece Thompson,49
90729,Roland Branford Gomez,45
90730,"Susan ""Tootsie"" Duvall",38
90731,Tara Richter-Smith,42
90732,Utkarsh Ambudkar,10
90733,Vincent Piazza,4
90734,Virginia Frank,14
90735,Will Parquette,41
90736,Will Shaw,32
90737,Zack Arrington,27
90738,Buck Hinton,9
90739,Josh McLerran,10
90740,Joshua McLerran,6
90741,Spencir Bridges,7
90742,Ava Lenet,21
90743,Becky Woodley,28
90744,Benjamin Bullard,40
90745,Brandon Price,19
90746,Brian Augustus Parnell,39
90747,Cloie Wyatt Taylor,30
90748,Darla Mason Robinson,38
90749,Derren Fuentes,37
90750,Eric Benjamin,10
90751,Field Blauvelt,16
90752,Genevieve Adell,36
90753,James Bouchet,43
90754,Jean Miller,41
90755,Jeremiah Hake,23
90756,John Colton,31
90757,Luray Cooper,24
90758,Mia Arniece Chambers,20
90759,Nanna Ingvarsson,25
90760,Timothy Scanlin,34
90761,Erika Oreta,1
90762,Janneke,2
90763,Jessu Trinidad,3
90764,Julia Buencamino,5
90765,Kalila Aguilos,6
90766,Liza Lorena,7
90767,Maricel Soriano,8
90768,Marita Zobel,9
90769,Matthew Mendoza,10
90770,Soliman Cruz,11
90771,Sunshine Cruz,12
90772,Tala Santos,13
90773,Zoren Legaspi,14
90774,Franklin E. Levinson,12
90775,Jack Alma,13
90776,Krisinda Cain,7
90777,Aqueel Hasan,21
90778,Casey Pieretti,15
90779,Desiree Markella,28
90780,Elizabeth Keener,17
90781,Hector Atreyu Ruiz,11
90782,Jay Amor,27
90783,Juan-Carlos Guzman,19
90784,Kanin J. Howell,12
90785,Kendrick Cross,22
90786,Kristina Sipes,26
90787,Nick Battiste,25
90788,Rich Ceraulo,16
90789,Stuart Lafferty,7
90790,Ben Pace,8
90791,Bridgett Newton,9
90792,Britain Spellings,7
90793,Jenafer Brown,11
90794,Krissy Carlson,12
90795,Matt Bolt,10
90796,Nathan Baesel,1
90797,Sam Lloyd,11
90798,Juanes,10
90799,Kate del Castillo,12
90800,Dahlia Salem,5
90801,Octavia Spencer,9
90802,Deva Bennett Skye,16
90803,Franco Bulaon,20
90804,Juliana Kiehl,11
90805,Martino Lazzeri,13
90806,Meredith MacNeill,14
90807,Sonia Doubell,8
90808,Steffan Boje,7
90809,Andy Mackenzie,18
90810,Dave Van Zeyl,25
90811,David Collins,29
90812,Frank Tiefenbach,28
90813,Harry Karp,31
90814,Jay Reso,23
90815,Jo Anne Leach,27
90816,Kaylyn Yellowlees,9
90817,Laura DeCarteret,19
90818,Layton Morrison,26
90819,Lucas Mende-Gibson,8
90820,Mike Rad,17
90821,Ryan Finn,20
90822,Sidney Mende-Gibson,7
90823,Steve Richard,30
90824,Alex Noodle,24
90825,Alfie Allen,12
90826,Alice Orr-Ewing,43
90827,Angel Witney,62
90828,Anna Singleton,47
90829,Anne Berger,82
90830,Armand Mestral,81
90831,Ben Harcourt,60
90832,Bonnie Witney,63
90833,Bryony Reiss,45
90834,Catherine Philps,44
90835,Charlie Banks,36
90836,Charlie Von Simson,11
90837,Emily Thomson,48
90838,Georgia Oakley,42
90839,Ian Bonar,27
90840,Jack Harcourt,59
90841,Jade Moulla,41
90842,Jamie Beamish,29
90843,Jay Quinn,56
90844,Jean Benguigui,74
90845,Katy Lawrence,40
90846,Kelly Scott,50
90847,Leander Deeny,16
90848,Madeleine Crowe,37
90849,Mark Holgate,51
90850,Matthew Forest,54
90851,Nick Bagnall,31
90852,Nonso Anozie,19
90853,Philippe Sfez,76
90854,Raúl Dávila,75
90855,Richard Stacey,55
90856,Roger Evans,25
90857,Ryan Kiggell,52
90858,Saoirse Ronan,4
90859,Sarah Shaul,46
90860,Scarlett Dalton,38
90861,Vivienne Gibbs,53
90862,Webb. Bem,64
90863,Amy Stewart,3
90864,Brendan Cade,4
90865,Cory Cassidy,7
90866,Wesley Cade,5
90867,Adi Carauleanu,6
90868,Alexandru Potocean,4
90869,Anamaria Marinca,1
90870,Cerasela Iosifescu,10
90871,Cristina Buburuz,14
90872,Doru Ana,11
90873,Emil Coseru,16
90874,Eugenia Bosânceanu,12
90875,Geo Dobre,18
90876,Georgeta Paduraru Burduja...,17
90877,Ioan Sabdaru,13
90878,Ion Sapdaru,19
90879,Laura Vasiliu,2
90880,Liliana Mocanu,7
90881,Marioara Sterian,15
90882,Tania Popa,8
90883,Teo Corban,9
90884,Vlad Ivanov,3
90885,Aida Ussayran,27
90886,Ali Fadhil,28
90887,Amazia Baram,29
90888,Ann Gildrov,30
90889,Barbara Bodine,5
90890,Chris Allbritton,6
90891,Col. Lawrence Wilkerson,7
90892,Colonel Paul Hughes,8
90893,David Yancey,11
90894,Gen. Jay Garner,12
90895,George Packer,13
90896,Gerald Burke,14
90897,Hugo Gonzalez,15
90898,James Fallows,3
90899,Linda Bilmes,16
90900,Maj. Gen. Paul Eaton,17
90901,Marc Gerlasco,18
90902,Matt Sherman,19
90903,Nir Rosen,20
90904,Omar S.,26
90905,Paul Pillar,21
90906,Ray Jennings,22
90907,Richard Armitage,2
90908,Robert Hutchings,23
90909,Samantha Power,4
90910,Seth Moulton,10
90911,Walter Slocombe,9
90912,Warzer Jaff,25
90913,Yaroslav Trofimov,24
90914,Ivo Velon,24
90915,Anna Margaret Hollyman,55
90916,Barbara Gayle,54
90917,Brett Berg,35
90918,Cheryl Wills,59
90919,Clayton Dean Smith,53
90920,Creighton James,52
90921,David Naizir,40
90922,Dean Meminger,58
90923,Dennis Johnson,45
90924,DeShaun Stallworth,50
90925,Dr. Jeffery Manko,36
90926,Ene Oloja,6
90927,Hope Adams,32
90928,Jack Caruso,46
90929,Jermel Howard,15
90930,Jesús Ruiz,31
90931,Jim Taylor McNickle,47
90932,John Magaro,13
90933,Joseph Melendez,33
90934,Lai-Si Fernandez,43
90935,Lily Mercer,56
90936,Lisa Joyce,38
90937,Luis Da Silva Jr.,7
90938,Michael Anthony Williams,30
90939,Mick Cunningham,37
90940,Moises Acevedo,44
90941,Musto Pelinkovicci,57
90942,Nguyen Anh Hoa,28
90943,Rafael Sardina,9
90944,Robert Michael McClure,41
90945,Rosanne C. Lucarelli,48
90946,Tashya Valdevit,42
90947,Tom Greer,39
90948,Yolande Bavan,23
90949,Devin Brochu,18
90950,Jake McLaughlin,10
90951,Mehcad Brooks,11
90952,Victor Wolf,14
90953,Wes Chatham,9
90954,Graham Norton,12
90955,Christian Byers,2
90956,James Fraser,4
90957,Rod Hardy,7
90958,Jerry Ferrara,4
90959,Kevin Thoms,9
90960,Phyllis Kay,8
90961,Ursula Abbott,10
90962,Bryce Nelson,24
90963,Carl Mayer,17
90964,Claire Nader,22
90965,Donald Ross,27
90966,Dr. Sidney Wolfe,29
90967,Greg Kafoury,15
90968,Harvey Rosenfield,26
90969,James Ridgeway,25
90970,Jason Kafoury,16
90971,Jay Acton,2
90972,Jim Musselman,21
90973,Joan Claybrook,7
90974,John Conyers Jr,8
90975,Karen Croft,9
90976,Morton Mintz,19
90977,Pat Buchanan,4
90978,Peter Camejo,5
90979,Phil Donahue,10
90980,Ross Mirkarimi,20
90981,Scott Carter,6
90982,Tarek Milleron,18
90983,Theresa Amato,3
90984,Chocho Miyako,3
90985,Mayumi Ogawa,5
90986,Moeko Ezawa,8
90987,Alan Bean,6
90988,Charlie Duke,1
90989,Edgar Mitchell,5
90990,Gene Cernan,10
90991,Harrison Schmitt,11
90992,Mike Collins,7
90993,Caitlin Van Zant,13
90994,Santiago Cabrera,2
90995,Sam Bloom,12
90996,Carolina Jimenez,29
90997,Chris Egan,6
90998,Connor McCoy,25
90999,James Tumminia,16
91000,Jason O'Mara,10
91001,John Eric Bentley,15
91002,Peter O'Meara,19
91003,Rusty Joiner,24
91004,Shane Woodson,21
91005,Valorie Hubbard,22
91006,Annie Wood,28
91007,Ben Ayres,16
91008,Camille Atebe,33
91009,Caroline Ford,11
91010,Carrie Anne Fleming,17
91011,Cassandra Sawtell,38
91012,Charlie Metzger,41
91013,Ed Welch,30
91014,Eliza Bayne,29
91015,Elizabeth Schnitzker,26
91016,Emma Barker,56
91017,George Metzger,42
91018,George Wakeham,43
91019,Heather Doerksen,58
91020,Ian Farthing,40
91021,Jessica Olafson,34
91022,Jodie Stewart,39
91023,Kari-Ann Wood,32
91024,Kevin Crofton,48
91025,Liam James,47
91026,Lonny Ross,6
91027,Mackenzie Mowat,10
91028,Martin Lovick,44
91029,Michelle Andrew,27
91030,Natalie Morris,12
91031,Norma Cowley,25
91032,Robert Kelly,55
91033,Simone Bailly,59
91034,Susan McLellan,35
91035,Taayla Markell,57
91036,Tammy Morris,31
91037,Téa Helfrich,21
91038,Viviana Dal Cengio,37
91039,Yasmine Vox,22
91040,Zara Taylor,36
91041,Abigail Bushnell,89
91042,Alexandra Berg,87
91043,Alexandra Heier,95
91044,Alexandra Ramsey,107
91045,Alisa Castagno,90
91046,Ana Harmon,99
91047,Anelise Ramsay,118
91048,Ben Nowland,63
91049,Bill Duff,55
91050,Bill Gramatica,56
91051,Boomer Esiason,17
91052,Brian Mann,59
91053,Brianne Crough,33
91054,Bronwyn Wada-Gill,122
91055,Caitlin Miller,105
91056,Carl Bond,52
91057,Carly Topazio,109
91058,Charlie Morris,62
91059,Chris Anthony,51
91060,Chris Dapolito,54
91061,Christian Squires,108
91062,Daryl Hammond,75
91063,Debbie Connolly,43
91064,Dina Ginzburg,100
91065,Doug Miller,61
91066,Duke Pettijohn,64
91067,Dylan Tedaldi,120
91068,Ed Berliner,28
91069,Eddie George,39
91070,Elizabeth Bogis,125
91071,Elizabeth Powell,97
91072,Elizabeth Wisdom,123
91073,Emily Aubrey,86
91074,Emily Mistretta,116
91075,Eric Ogbogu,21
91076,Ernest Grant,74
91077,Gavin Maloof,36
91078,Geir Gudmundson,50
91079,Gillis Wilson,66
91080,Greg Lefever,77
91081,Howard Clark,53
91082,Idris Price,83
91083,Isabella Kulkarni,104
91084,Jack Eastland,26
91085,James Whiteside,127
91086,Jaqueline Bologna,88
91087,Jay Giannone,31
91088,Jefferson Payne,117
91089,Jennifer Welch,128
91090,Jessica Conroy,91
91091,Jim Gray,18
91092,Joe Norman Shaw,81
91093,Joe Maloof,40
91094,John Lam,115
91095,Jonathan Ordway,82
91096,Kate Nauta,12
91097,Katya Karpova,103
91098,Keita Crespina,71
91099,Kerry Taylor,84
91100,Kimberly Selby,46
91101,Lamont Moore,80
91102,Laura Borodic,126
91103,Lauren Baltrus,124
91104,Lauren Fitzpatrick,93
91105,Lauren Herfindahl,98
91106,Lordan Napoli,44
91107,Madison Carvello,113
91108,Madison Pettis,2
91109,"Marcus ""Snowball"" Owen",68
91110,Marty Davis,92
91111,Mica Rae Curtin-Bowen,102
91112,Michael Blair,69
91113,Mike Brown,70
91114,Mike Eruzione,35
91115,Nyle Wiren,85
91116,Olivia Goodson,94
91117,Oscar Sturgis,65
91118,Paul Craig Jennings,111
91119,Paul Pierce,37
91120,Rachel Harker,27
91121,Rebecca Krumel,114
91122,Ricardo Rhodes,119
91123,Ricky Hall,57
91124,Rod Manuel,78
91125,Roger T.S. Dillingham Jr.,30
91126,Sara Valverdi,110
91127,Sarah Vachon,121
91128,Sebastian Telfair,38
91129,Silas Demary,72
91130,Sophia Clarke,112
91131,Steve Mascorro,79
91132,Steven Levy,20
91133,Talib Wise,67
91134,Terrance Joseph,58
91135,Tessa Jones,96
91136,Tony Renaud,32
91137,Tubbs,10
91138,Wally Szczerbiak,41
91139,Willis Marshall,60
91140,Xavier Ferreira,101
91141,Yvonne Finnerty,45
91142,Anys Fatnassi,36
91143,Chu Tsz-ying,6
91144,Deng Wei,39
91145,Fan Kuang Yao,14
91146,Fujki Hayato,24
91147,Gao Bo-Wen,29
91148,Gu Zhang-Ping,28
91149,He Saifei,12
91150,Jie Liu,17
91151,Johnson Yuen,9
91152,Kao Ying Hsuan,7
91153,Ko Yu Lien,8
91154,Koyama Noriko,26
91155,Lai Yuk Ching,32
91156,Lau Yat Tung,31
91157,Lee-Hom Wang,41
91158,Li Dou,40
91159,Ling Lin Wang,19
91160,Lisa Yen Lu,15
91161,Minamikata Fumika,35
91162,Mizogomi Yoko,34
91163,Seto Masumi,25
91164,Shayam Pathak,27
91165,Shi Hong,38
91166,Song Jian Hua,22
91167,Song Ru Hui,13
91168,Su Yan,11
91169,Takesita Akiko,23
91170,Tang Wei,2
91171,Tang Ya Jun,37
91172,Tou Chung Hua,5
91173,Wang Kan,21
91174,Wang Lee Hom,4
91175,Wei Tang,43
91176,Yu Qun,30
91177,Yu Ya,18
91178,Yuji Kojima,33
91179,Stana Katic,8
91180,Holly Eglington,18
91181,Larry Thomas,10
91182,Lonelle New,17
91183,Lucie Guest,19
91184,Richard Kyanka,23
91185,Uwe Boll,20
91186,Vince Desiderio,11
91187,Brigitte Kingsley,2
91188,Christian Cage,9
91189,Haley Shannon,8
91190,Jason Reso,10
91191,Julia Schneider,5
91192,Lara Fenton,11
91193,Taylor Barber,12
91194,Vanessa James,7
91195,Amara Karan,4
91196,Anand Pathe,36
91197,Andrew Massey,63
91198,Archana Puran Singh,12
91199,Arun Bishnoi,33
91200,Badhri Dave,52
91201,Bhanwar Paliwal,46
91202,Bhanwar Singh,45
91203,Bhavna Narang,56
91204,Bhawani Sankar,19
91205,Bhawar Lal,37
91206,Bhura Ram,42
91207,Buramji Ram,43
91208,Captain G.B. Singh,55
91209,Chanduram Bishnoi,28
91210,Charu Shankar,61
91211,Dalpat Singh,14
91212,Dinesh Bishnoi,24
91213,Hitesh Sindi,17
91214,Jai Prakash Sharma,51
91215,Jhalaram Bishnoi,34
91216,John Joseph Gallagher,54
91217,Kaana Ram,38
91218,Kapil Dubey,22
91219,Khewal Ram Paliwal,49
91220,Kishen Lal,18
91221,Kishna Ram,48
91222,Margot Godros,16
91223,Moti Ram,47
91224,Mukesh Bishnoi,25
91225,Mukhtiar Bhai,20
91226,Mularam Bishnoi,35
91227,Narender Singh Hada,58
91228,Pukaram Bishnoi,30
91229,Ramesh Bishnoi,26
91230,Ratan Lal Ji,32
91231,Ravi Acharya,50
91232,Ruka Ram,41
91233,Rupa Ram,39
91234,Sajjanji Bishnoi,29
91235,Shava Ram,40
91236,Shushila Devi,31
91237,Sriharsh Sharma,27
91238,Sunil Chhabra,57
91239,Suraj Kumar,21
91240,Thupten Gyatso,59
91241,Trudy Mathis,15
91242,Tuka Ram,44
91243,Vincetta Easley,53
91244,Wallace Wolodarsky,5
91245,Waris Ahluwalia,6
91246,Alex Veadov,7
91247,Darren Hynes,21
91248,Joe Bostick,10
91249,Karen Robinson,7
91250,Lindsey Connell,20
91251,Maxwell McCabe-Lokos,23
91252,Tannis Burnett,17
91253,Igal Naor,10
91254,Moa Khouas,7
91255,Zineb Oukach,8
91256,Alejandro Chavarria,21
91257,Gerry Rousseau,26
91258,James Bayliss,33
91259,James Lafazanos,18
91260,Jessica McLeod,24
91261,Marlies Dick,16
91262,Micah Nicolas Berry,8
91263,Sarah Dubrovsky,11
91264,Todd Charles Mosher,17
91265,Victoria Campbell,25
91266,Julian Rebolledo,32
91267,Americk Lewis,24
91268,Brett Haley,19
91269,Danny Johnson,25
91270,David Anzuelo,31
91271,Debra Robinson,29
91272,Gary Kohn,13
91273,Geisha Otero,18
91274,Kathryn Markey,34
91275,Kevin Herbst,12
91276,Lee Goffin-Bonenfant,23
91277,Linda Dano,16
91278,Michael Anzalone,30
91279,Nora Ferrari,15
91280,Raum-Aron,28
91281,Ross Klavan,35
91282,Samuel Ryan Finn,7
91283,Sean Curley,6
91284,Sinead Daly,20
91285,Stephanie Weyman,27
91286,Susan Powell,9
91287,Brooke Nevin,5
91288,George Back,7
91289,Martin Spanjers,12
91290,Noureen DeWulf,8
91291,Jeffrey Tott,11
91292,Itay Turgeman,4
91293,Ami Weinberg,13
91294,Arthur Faradjev,8
91295,Arthur Perzev,14
91296,Daniel Brooks,15
91297,Daniel Bruk,12
91298,Danny Zahavi,10
91299,Eli Altonio,16
91300,Eli Eltonyo,3
91301,Gal Friedman,9
91302,Hanan Yishai,17
91303,Itai Szor,11
91304,Itay Tiran,2
91305,Itay Schor,18
91306,Nevo Kimchi,7
91307,Oshri Cohen,1
91308,Ygal Resnik,19
91309,Ann Queensberry,12
91310,Corey Burke,7
91311,Siobhan Hewlett,4
91312,Susan Hitch,9
91313,Tony O'Brien,11
91314,Shuyler Fisk,11
91315,"Alexander ""Sandy"" Roos",17
91316,Brett Claywell,11
91317,Nick Livingston,14
91318,Roscoe Myrick,15
91319,Amethyste Frezignac,10
91320,François Jerosme ,9
91321,Gabrielle Lopes,8
91322,Gabrielle Lopes Benites,11
91323,Tilly Mandelbrot,12
91324,Andrew Sheridan,9
91325,Angus Addenbrooke,21
91326,Ben Naylor,18
91327,Craig Parkinson,6
91328,David Whittington,15
91329,Eady Williams,35
91330,James Anthony Pearson,7
91331,James Fortune,20
91332,Joseph M. Marshall,30
91333,June Alliss,23
91334,Laura Chambers,31
91335,Lotti Closs,34
91336,Margaret Jackman,16
91337,Mark Jardine,25
91338,Martha Myers-Lowe,13
91339,Matthew McNulty,14
91340,Monica Axelsson,33
91341,Nicola Harrison,22
91342,Paul Arlington,27
91343,Robert Shelly,10
91344,Sam Riley,2
91345,Tanya Myers,12
91346,Tim Plester,28
91347,Gwendoline Yeo,12
91348,Parisa Fitz-Henley,11
91349,Adriana Grace,26
91350,Conrad Harris,18
91351,Dave Eggar,20
91352,Derek Crosier,24
91353,Eggert Ketilsson,12
91354,Flux Quartet,16
91355,Gregg August,21
91356,Halfdan Larus Pedersen,15
91357,Halfdan Theodorsson,11
91358,Jack Fessenden,13
91359,Jason Koi,25
91360,Joanne Shenandoah,8
91361,Louis Schwadron,22
91362,Max Mandel,19
91363,Mike Engstrom,23
91364,Oscar Miller,10
91365,Sei Ashina,7
91366,Phyllis Smith,11
91367,Baki Davrak,1
91368,Nurgul Yesilcay,4
91369,Nursel Köse,3
91370,Patrycia Ziolkowska,6
91371,Tuncel Kurtiz,2
91372,Lamman Rucker,1
91373,Jill Scott,1
91374,Sheri Mann Stewart,1
91375,Denise Boutte,1
91376,Kaira Akita,1
91377,Angus MacFayden,10
91378,Alison Luther,38
91379,Athena Karkanis,6
91380,Ingrid Hart,23
91381,Marty Adams,15
91382,Oren Koules,37
91383,Sandra Manson,41
91384,Tracey Frerencz,44
91385,Edrick Browne,10
91386,Amir Bar-Lev,3
91387,Anthony Brunelli,8
91388,Celeste Russi,1
91389,Elizabeth Cohen,11
91390,Jackie Wescott,13
91391,Jonathan Crosby,2
91392,Laura Olmstead,5
91393,Mark Olmstead,4
91394,Marla Olmstead,6
91395,Michael Kimmelman,10
91396,Ron Curtis Jr.,12
91397,Stuart Simpson,9
91398,Tara Sands,14
91399,Zane Olmstead,7
91400,Andre Mauro,12
91401,André Ramiro,2
91402,Andre Santino,20
91403,Bruno Delia,19
91404,Caio Janqueira,22
91405,Emerson Gomes,16
91406,Erick Maximiano Oliveira,18
91407,Fabio Lago,7
91408,Fernanda de Freitas,8
91409,Fernanda Machado,5
91410,Fernando Machado,23
91411,José Padilha,24
91412,Marcello Escorel,11
91413,Maria Ribeiro,6
91414,Patrick Santos,17
91415,Paulo Hamilton,13
91416,Paulo Vilela,9
91417,Rafael d'Avila,15
91418,Ricardo Sodre,21
91419,Thogun,14
91420,Michel Joelsas,1
91421,Germano Haiut,2
91422,Daniela Piepszyk,4
91423,Liliana Castro,5
91424,Simone Spoladore,6
91425,Eduardo Moreira,7
91426,Paulo Autran,9
91427,Dos Santos,10
91428,Rodrigo dos Santos,8
91429,Angel Oquendo,21
91430,Anna Khaja,11
91431,Anne Nathan,7
91432,Arthur Santiago,8
91433,Branden Weslee Kong,26
91434,Greg Davis Jr,14
91435,Ho-Kwan Tse,23
91436,Ian Hopps,10
91437,Jason Auer,22
91438,Jeanie Hackett,15
91439,Laura Kachergus,4
91440,Willis Burks II,3
91441,Albert Jones,29
91442,J. Kyle Manzay,30
91443,Lymari Nadal,12
91444,Malcolm Goodwin,22
91445,Andy Robin,20
91446,Barry Marder,34
91447,Brian Hopkins,27
